captured_date,chart_name,genre,chart_type,rank,track_name,track_id,isrc,artist_name,artist_id,album_name,album_id,release_date,image_url
2026-08-08,西洋新歌日榜,western,newrelease,79,Hammond Song,8rQvyvM059bDQFOnNm,GBARL2600646,Wolf Alice,-oflgRIi_BEJ3RECLm,The Clearing - B Sides,WpbTIgJbeutVF_oDSq,2026-07-31,"https://i.kfs.io/album/global/296459862,0v3/fit/160x160.jpg"
2026-08-08,西洋新歌日榜,western,newrelease,80,Home With You,HXvuteOoaXJ8YsZ31J,QZSYP2623145,dearALICE,CoDN7fu9dysV2fb6Ry,Home With You,Kmkimr96mUrTmcKku5,2026-07-31,"https://i.kfs.io/album/global/296025126,0v1/fit/160x160.jpg"
2026-08-08,西洋新歌日榜,western,newrelease,81,Who Told You That,T-FA6p6--xXCX9rgBB,USUG12606258,Tucker Wetmore,9XQMhbgpvg3gbricYq,Who Told You That,HXINAbLcRr3eNkYJac,2026-07-10,"https://i.kfs.io/album/global/295416753,0v2/fit/160x160.jpg"
2026-08-08,西洋新歌日榜,western,newrelease,82,Clouds,KrJBDvEH6Il0C2YzjT,ZZA0Z2603866,Joshua Bassett,Cm6IYInD1F5sPY0KXh,Clouds,5_1KgExKO3eqJDSI-A,2026-07-17,"https://i.kfs.io/album/global/295962565,0v4/fit/160x160.jpg"
2026-08-08,西洋新歌日榜,western,newrelease,83,CLOSER,L_M3BczZ_NyBr0SYdU,KRMIM2640976,KIM JI WOONG (김지웅),DZ0ojkAozZZ2Q967Ep,CLOSER,4nQlxdK0zvZw0vNk82,2026-07-14,"https://i.kfs.io/album/global/295828335,0v1/fit/160x160.jpg"
2026-08-08,西洋新歌日榜,western,newrelease,84,Head First,DabZbGMZK9m6E2Mlwa,USUG12607194,Will Linley,HaXPRj0rl3jmp0-Nso,Head First,Kne7x6xJbvUVLM_HNU,2026-07-24,"https://i.kfs.io/album/global/296003693,0v2/fit/160x160.jpg"
2026-08-08,西洋新歌日榜,western,newrelease,85,CS/KM,WopeJZ4T7FdqO8LZwf,FRX282693075,"That's My Shhh, 陳珊妮, LEO37, Robot Swing, Dac, DCIV, Lazy Habits, 陳嫺靜, Flowstrong, 鄭雙雙, 謝明諺",DaxR3LAJ8qnEsWbKzJ,CS/KM,WqUl6F94G8C8nFGjYS,2026-07-31,"https://i.kfs.io/album/global/295968701,0v3/fit/160x160.jpg"
2026-08-08,西洋新歌日榜,western,newrelease,86,good for long,8sGbtKuNV0Zqn88xSa,QT6ET2682401,Alexa Kate,9_QpDce5GTMFKiFO1m,good for long,4m1diPBU2kVG6j1H5m,2026-07-31,"https://i.kfs.io/album/global/295663983,0v2/fit/160x160.jpg"
2026-08-08,西洋新歌日榜,western,newrelease,87,Slipping Away,Laa0n_55zEPTgaO32E,QMBZ92672981,Aiden Kroll,0tr4dTeq91sO__hVv8,Slipping Away,8nsEmzbUHSCv01wUj-,2026-07-24,"https://i.kfs.io/album/global/295398791,0v2/fit/160x160.jpg"
2026-08-08,西洋新歌日榜,western,newrelease,88,Fluent,GkkSXLvOnSw3RfccTk,QMRSZ2601743,Cody Simpson,Cl8-6LYxr1GFSLF9zO,Fluent,PYj_cFuGqns_TJeMmM,2026-07-10,"https://i.kfs.io/album/global/294968977,0v1/fit/160x160.jpg"
